,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
37,37,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
38,38,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
39,39,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
40,40,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
41,41,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
42,42,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
43,43,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
44,44,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
45,45,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
46,46,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
47,47,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
48,48,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
49,49,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
50,50,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
51,51,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
52,52,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
53,53,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
54,54,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,2.0
55,55,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,0.0
56,56,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
57,57,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
58,58,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
59,59,burst,quiescent,burst,tonic,tonic,quiescent,quiescent,burst,6.0,0.0
60,60,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,0.0
61,61,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
62,62,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
63,63,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
64,64,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
65,65,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,4.0,0.0
66,66,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
67,67,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
68,68,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
69,69,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
70,70,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
71,71,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
72,72,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
73,73,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
74,74,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
75,75,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
76,76,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
77,77,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
78,78,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
79,79,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,0.0
80,80,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
81,81,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
82,82,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
83,83,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
84,84,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
85,85,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
86,86,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
87,87,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
88,88,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
89,89,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,1.0
90,90,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
91,91,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
92,92,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
93,93,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
94,94,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
95,95,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
96,96,burst,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
97,97,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
98,98,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
99,99,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
100,100,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,4.0,1.0
101,101,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
102,102,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
103,103,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
104,104,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
105,105,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,8.0,0.0
106,106,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,2.0
107,107,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
108,108,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
109,109,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
110,110,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
111,111,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
112,112,burst,quiescent,burst,burst,burst,quiescent,quiescent,burst,6.0,2.0
113,113,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
114,114,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
115,115,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
116,116,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
117,117,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
118,118,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
119,119,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
120,120,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
121,121,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
122,122,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
123,123,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
124,124,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
125,125,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
126,126,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
127,127,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
128,128,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
129,129,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
130,130,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
131,131,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
132,132,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
133,133,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
134,134,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
135,135,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
136,136,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
137,137,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
138,138,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
139,139,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
140,140,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
141,141,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
142,142,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,2.0
143,143,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
144,144,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
145,145,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
146,146,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
147,147,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
148,148,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
149,149,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
150,150,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
151,151,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
152,152,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
153,153,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
154,154,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
155,155,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
156,156,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
157,157,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,0.0,2.0
158,158,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
159,159,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
160,160,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,2.0
161,161,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
162,162,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,6.0,2.0
163,163,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
164,164,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,2.0
165,165,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
166,166,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
167,167,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
168,168,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
169,169,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
170,170,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
171,171,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
172,172,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,7.0,0.0
173,173,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,2.0,0.0
174,174,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
175,175,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
176,176,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
177,177,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
178,178,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,3.0
179,179,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
180,180,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
181,181,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
182,182,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,2.0
183,183,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
184,184,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,1.0
185,185,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
186,186,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
187,187,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
188,188,tonic,burst,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
189,189,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
190,190,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
191,191,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
192,192,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
193,193,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,2.0
194,194,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,2.0
195,195,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
196,196,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
197,197,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
198,198,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
199,199,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
200,200,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,0.0
201,201,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
202,202,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
203,203,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,7.0,1.0
204,204,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
205,205,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,1.0
206,206,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
207,207,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
208,208,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
209,209,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
210,210,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
211,211,tonic,tonic,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
212,212,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
213,213,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
214,214,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,0.0
215,215,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,2.0
216,216,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
217,217,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
218,218,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
219,219,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
220,220,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
221,221,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
222,222,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
223,223,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
224,224,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
225,225,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
226,226,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
227,227,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
228,228,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
229,229,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
230,230,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
231,231,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
232,232,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
233,233,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
234,234,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
235,235,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
236,236,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
237,237,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
238,238,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,2.0
239,239,tonic,tonic,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
240,240,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,2.0
241,241,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
242,242,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
243,243,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
244,244,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
245,245,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
246,246,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
247,247,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
248,248,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
249,249,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
250,250,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
251,251,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
252,252,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,7.0,1.0
253,253,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
254,254,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
255,255,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
256,256,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
257,257,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
258,258,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
259,259,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,2.0
260,260,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
261,261,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
262,262,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
263,263,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
264,264,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,6.0,0.0
265,265,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
266,266,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
267,267,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
268,268,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
269,269,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
270,270,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
271,271,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
272,272,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
273,273,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
274,274,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
275,275,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
276,276,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
277,277,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
278,278,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
279,279,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
280,280,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
281,281,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
282,282,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
283,283,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
284,284,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
285,285,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,7.0,2.0
286,286,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
287,287,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
288,288,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
289,289,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
290,290,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,1.0
291,291,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
292,292,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
293,293,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,1.0
294,294,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
295,295,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
296,296,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
297,297,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,2.0,2.0
298,298,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
299,299,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
