,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
232,232,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,3.0
233,233,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
234,234,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
235,235,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
236,236,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
237,237,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
238,238,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
239,239,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,0.0
240,240,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
241,241,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
242,242,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
243,243,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
244,244,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
245,245,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
246,246,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,2.0,3.0
247,247,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
248,248,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
249,249,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
250,250,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
251,251,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
252,252,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
253,253,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
254,254,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
255,255,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
256,256,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
257,257,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
258,258,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
259,259,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
260,260,tonic,burst,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
261,261,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
262,262,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
263,263,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
264,264,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,7.0,1.0
265,265,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
266,266,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
267,267,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
268,268,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,2.0
269,269,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
270,270,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
271,271,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
272,272,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,6.0,0.0
273,273,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,1.0
274,274,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
275,275,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
276,276,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
277,277,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
278,278,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,7.0,1.0
279,279,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
280,280,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
281,281,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
282,282,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
283,283,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
284,284,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
285,285,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,1.0
286,286,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
287,287,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
288,288,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
289,289,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
290,290,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,1.0,0.0
291,291,tonic,quiescent,tonic,tonic,tonic,quiescent,quiescent,burst,2.0,1.0
292,292,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
293,293,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
294,294,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
295,295,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
296,296,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
297,297,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
298,298,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
299,299,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
